dataset,rid,dimA_overall,dimB_total3,client_valence_nec,client_valence_emo_std,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,client_dominance_nec,client_arousal_emo_std,total_tokens,log_tokens
cpsycoun,cpscycoun_love_marriage_5_02,2.1333333333333333,3.231481481481481,,,,21,56,0.1360503208375549,,,77,4.356708826689592
cpsycoun,cpscycoun_love_marriage_5_04,2.1,2.8055555555555554,0.0611914682539682,0.0434755640181248,1.0,41,95,0.1467095284237726,-0.0336299603174603,0.1025343405204931,136,4.919980925828125
cpsycoun,cpscycoun_love_marriage_5_06,1.9666666666666668,3.342592592592593,0.192546201814059,0.0808004804262058,1.0,48,134,0.1523619047619047,-0.058187925170068,0.1018938794780339,182,5.209486152841421
cpsycoun,cpscycoun_love_marriage_5_10,2.083333333333333,3.472222222222222,-0.3651293650793651,0.215208158122217,0.0,70,234,0.1469748359788359,-0.2094534722222222,0.1115010059822132,304,5.720311776607412
cpsycoun,cpscycoun_mental_disease_1_02,2.0,2.75,-0.2893766666666666,0.1190950121790663,0.0,34,44,0.0697968820861678,-0.1134133333333333,0.1196384588357717,78,4.3694478524670215
cpsycoun,cpscycoun_mental_disease_1_04,2.2666666666666666,3.138888888888889,-0.3600896164021163,0.1323852285685288,0.0,70,81,0.1801659501763668,-0.0507489417989417,0.1074973612425496,151,5.0238805208462765
cpsycoun,cpscycoun_mental_disease_1_06,2.2833333333333337,3.314814814814815,-0.6054204887218044,0.2472825769794654,0.0,105,143,0.1731442341862117,-0.2621224937343358,0.0957171595356926,248,5.517452896464707
cpsycoun,cpscycoun_mental_disease_1_08,2.2,2.8796296296296298,-0.2131607142857143,0.2043233258034988,0.0,121,187,0.1387770287141073,-0.0335417748917749,0.0845885580780354,308,5.733341276897746
cpsycoun,cpscycoun_mental_disease_1_10,2.2,3.074074074074074,-0.0770241758241758,0.1871665527730611,0.0,143,224,0.172127253599114,0.0217181318681318,0.0910384071848283,367,5.908082938168931
cpsycoun,cpscycoun_mental_disease_2_02,2.016666666666667,2.9537037037037037,-0.0828283597883597,0.1532899961648974,0.0,161,77,0.1726629901960784,-0.0631466534391534,0.0942128499942931,238,5.476463551931511
cpsycoun,cpscycoun_mental_disease_2_04,2.216666666666667,2.7777777777777772,0.1560952059202059,0.1583603064157462,1.0,194,138,0.1452855727820844,0.1088118296868296,0.0871090947336033,332,5.808142489980444
cpsycoun,cpscycoun_mental_disease_2_08,2.3833333333333333,3.694444444444444,-0.0515620992841581,0.1546430173722509,0.0,266,274,0.1837461485474693,0.0017037581699346,0.097105348412415,540,6.293419278846481
cpsycoun,cpscycoun_mental_disease_2_10,2.3000000000000003,4.037037037037037,0.1083430868838763,0.1737773873271575,1.0,294,312,0.1961701647545707,0.0687929197994987,0.0948857878481168,606,6.408528791059498
cpsycoun,cpscycoun_mental_disease_3_02,1.8,3.2777777777777772,0.0618100859788359,0.1895476037791602,1.0,71,74,0.1848384920634921,0.0493193121693121,0.1272841521785725,145,4.983606621708336
cpsycoun,cpscycoun_mental_disease_3_04,2.183333333333333,3.7037037037037037,0.186561221340388,0.1857610748016214,1.0,100,129,0.2451284193121693,0.0573558421516754,0.1150848646157338,229,5.438079308923196
cpsycoun,cpscycoun_mental_disease_3_06,2.3000000000000003,3.814814814814815,0.2159333333333334,0.1892551262034011,1.0,120,188,0.231624454642192,0.1313438311688311,0.1195156979550603,308,5.733341276897746
cpsycoun,cpscycoun_mental_disease_3_10,2.1666666666666665,3.944444444444444,-0.0189923195084485,0.1771552483619941,0.0,167,318,0.2160577734114142,-0.0374049923195084,0.1191570576747783,485,6.186208623900494
cpsycoun,cpscycoun_mental_disease_4_02,1.9333333333333331,3.194444444444444,0.1044472222222221,0.0664791407820354,1.0,37,55,0.0853917701863353,0.06365,0.0588074849127519,92,4.532599493153256
cpsycoun,cpscycoun_mental_disease_4_04,2.3666666666666667,3.2685185185185186,0.1337248677248677,0.0928179873164756,1.0,73,130,0.0852777581004853,-0.0162003968253968,0.0725283444776701,203,5.318119993844216
cpsycoun,cpscycoun_mental_disease_4_06,2.5,3.2685185185185186,-0.0366518518518518,0.1171702952140254,0.0,85,181,0.1234964031930601,0.0019109523809523,0.0870119327186402,266,5.58724865840025
cpsycoun,cpscycoun_mental_disease_4_08,2.4166666666666665,3.1944444444444446,0.197797723475355,0.1135111170447132,1.0,105,276,0.1477093573509303,0.0958667293233082,0.0728158020077233,381,5.945420608606575
cpsycoun,cpscycoun_mental_disease_4_10,2.4166666666666665,3.9166666666666665,0.1141398337112622,0.1034839946285609,1.0,118,318,0.1409052768788205,0.1319349206349206,0.0785875902221566,436,6.07993319509559
cpsycoun,cpscycoun_mental_disease_5_02,1.7666666666666668,3.1481481481481475,0.028126700680272,0.1253595328174457,1.0,83,60,0.2113526844070961,-0.0329732142857142,0.1249002288934153,143,4.969813299576001
cpsycoun,cpscycoun_mental_disease_5_04,1.8166666666666669,3.185185185185185,0.3575442176870748,0.1670433915392837,1.0,114,106,0.1899839756177385,0.0380475623582766,0.0856128767879398,220,5.3981627015177525
cpsycoun,cpscycoun_mental_disease_5_06,1.9833333333333332,3.1018518518518516,0.29448033126294,0.1589836188857935,1.0,128,174,0.2303657503607504,0.1593307971014492,0.103406575701125,302,5.713732805509369
cpsycoun,cpscycoun_mental_disease_5_10,1.95,3.8611111111111107,0.1854711399711399,0.1610469839134664,1.0,175,344,0.209224759535655,0.030664442039442,0.0940540516803034,519,6.253828811575473
cpsycoun,cpscycoun_self-growth_1_02,2.333333333333333,3.064814814814815,0.0138142857142857,0.1154806572050233,1.0,36,68,0.235634052999731,-0.0599928571428571,0.0936676542978482,104,4.653960350157523
cpsycoun,cpscycoun_self-growth_1_04,2.833333333333333,3.3796296296296298,-0.0571010416666666,0.1214369281062416,0.0,89,140,0.2177407760814249,0.0884059523809523,0.1522956936248371,229,5.438079308923196
cpsycoun,cpscycoun_self-growth_1_06,2.65,4.009259259259259,0.0846540674603174,0.113244861068726,1.0,109,193,0.2100564203761214,0.1036450396825396,0.1381827730241365,302,5.713732805509369
cpsycoun,cpscycoun_self-growth_1_08,2.6666666666666665,3.7129629629629632,-0.0188121794871794,0.1123100076117913,0.0,142,244,0.2179782995609591,0.0128322344322344,0.1467784811778826,386,5.958424693029782
cpsycoun,cpscycoun_self-growth_1_10,2.4333333333333336,4.046296296296296,-0.1506955102040816,0.1445902123947238,0.0,184,275,0.2169464658670485,-0.0675444897959183,0.1425999459228092,459,6.131226489483141
cpsycoun,cpscycoun_self-growth_2_02,1.8666666666666665,3.2407407407407405,-0.1802888888888889,0.1427096641097893,0.0,42,52,0.0879184200812108,-0.0922611111111111,0.1233379784221025,94,4.553876891600541
cpsycoun,cpscycoun_self-growth_2_04,1.9666666666666668,3.3703703703703702,-0.0254480952380952,0.1201699031131597,0.0,60,85,0.1441176482873851,0.1089380952380952,0.1161687822751683,145,4.983606621708336
cpsycoun,cpscycoun_self-growth_2_08,2.25,3.351851851851851,0.2234758109040717,0.1420386015141804,1.0,126,176,0.1690567293983461,0.3182781400966183,0.1190880253322972,302,5.713732805509369
cpsycoun,cpscycoun_self-growth_2_10,2.25,2.907407407407407,0.0871549676660787,0.1516847808634446,1.0,145,228,0.1846241701094441,0.0810057613168724,0.117738336184148,373,5.924255797414532
cpsycoun,cpscycoun_self-growth_3_02,1.6666666666666667,3.0833333333333335,0.025507738095238,0.0631662103314983,1.0,53,50,0.0270691056910569,-0.1526,0.106968929711821,103,4.6443908991413725
cpsycoun,cpscycoun_self-growth_3_04,1.9666666666666668,3.194444444444444,0.00451,0.0941597913961281,1.0,63,92,0.1392185695161598,-0.0421985714285713,0.1309591448627423,155,5.049856007249537
cpsycoun,cpscycoun_self-growth_3_06,2.0,3.1296296296296298,-0.2285131802721088,0.1338985805361861,0.0,80,133,0.1575272369431643,-0.3141377551020409,0.121585435932514,213,5.365976015021851
cpsycoun,cpscycoun_self-growth_3_10,1.9,3.055555555555556,-0.1059701659451658,0.1330736565744441,0.0,122,216,0.1726807012499041,-0.1130209956709956,0.1218315169366708,338,5.82600010738045
cpsycoun,cpscycoun_self-growth_4_02,1.9333333333333331,3.1203703703703702,,,,23,55,0.2321953071083506,,,78,4.3694478524670215
cpsycoun,cpscycoun_self-growth_4_04,2.4,3.2870370370370368,0.0035929232804232,0.069225053757027,1.0,39,135,0.2353145502645502,0.0333121693121693,0.059171443443863,174,5.1647859739235145
cpsycoun,cpscycoun_self-growth_4_06,2.083333333333333,3.25,0.0764162698412698,0.1204415632724007,1.0,71,196,0.2325048807401748,-0.1095928571428571,0.0897519037784928,267,5.5909869805108565
cpsycoun,cpscycoun_self-growth_4_08,2.333333333333333,3.5462962962962963,0.050159375,0.1267935756309892,1.0,92,244,0.2383166244511989,0.0482037202380952,0.0875883042111503,336,5.820082930352362
cpsycoun,cpscycoun_self-growth_4_10,2.3833333333333333,4.0,0.0103002801120448,0.120248481144053,1.0,98,261,0.269188388133031,-0.0396591036414565,0.1105224154316433,359,5.886104031450156
cpsycoun,cpscycoun_self-growth_5_02,2.85,3.3333333333333335,-0.1895522817460317,0.1414476052200597,0.0,70,31,0.2329113636363636,-0.1779280753968254,0.1246269594205559,101,4.624972813284271
cpsycoun,cpscycoun_self-growth_5_04,2.95,3.5277777777777772,-0.1722802521008403,0.1384784812115839,0.0,94,57,0.1812206927910053,-0.204112675070028,0.1052549424071861,151,5.0238805208462765
cpsycoun,cpscycoun_self-growth_5_06,2.6166666666666667,3.4629629629629632,-0.1827229296066253,0.134669578368575,0.0,125,86,0.218639775304061,-0.1852700310559006,0.0994641618579246,211,5.356586274672012
cpsycoun,cpscycoun_self-growth_5_10,2.4166666666666665,3.842592592592593,-0.2541268796992481,0.128600696921117,0.0,200,182,0.2339731489127443,-0.1423557226399331,0.101959765149379,382,5.948034989180646
cpsycoun,cpscycoun_sex_1_02,1.7,3.5,0.1766587301587301,0.142351565591877,1.0,43,71,0.0312357270865335,0.0729349206349206,0.0963929578765538,114,4.74493212836325
cpsycoun,cpscycoun_sex_1_04,1.65,3.9444444444444446,0.2070034126984126,0.1241989838386704,1.0,84,146,0.1311150475031862,0.1849218253968254,0.0856257029232963,230,5.442417710521793
cpsycoun,cpscycoun_sex_1_06,1.9,3.8518518518518516,-0.0011949404761904,0.1345488036140865,0.0,110,209,0.149217625,-0.1012024404761904,0.111237666498564,319,5.768320995793772
cpsycoun,cpscycoun_sex_1_08,1.9,3.9166666666666665,0.0416032029478458,0.1192855177775321,1.0,151,320,0.1758241910376154,-0.0265605442176871,0.0983874586577588,471,6.156978985585555
cpsycoun,cpscycoun_sex_1_10,1.95,4.185185185185184,0.0041631464413721,0.1161749440870859,1.0,167,388,0.1777775338191565,-0.0416222990271377,0.1025484078130241,555,6.320768294250582
cpsycoun,cpscycoun_sex_2_02,3.1,3.527777777777778,0.0364306122448979,0.1417281096998109,1.0,45,73,0.1040303323412698,-0.1037319727891156,0.1271914575927249,118,4.77912349311153
cpsycoun,cpscycoun_sex_2_04,2.2,3.2592592592592595,0.1903280612244898,0.1427521346872671,1.0,80,149,0.0303460572562358,0.003581887755102,0.1578535024977622,229,5.438079308923196
cpsycoun,cpscycoun_sex_2_08,2.083333333333333,3.1666666666666665,0.1144903628117914,0.1325675809187116,1.0,117,312,0.1179687778301639,0.0557739795918367,0.1500709058151828,429,6.063785208687608
cpsycoun,cpscycoun_sex_2_10,2.1666666666666665,3.481481481481481,0.0878628364389234,0.1337724859667005,1.0,128,390,0.1292302337207849,0.0913040890269151,0.1468220443614593,518,6.251903883165888
cpsycoun,cpscycoun_sex_3_02,2.6166666666666667,3.2407407407407405,0.2085071428571428,0.1284892004536031,1.0,43,26,,0.1222031746031746,0.0987471182099736,69,4.248495242049359
cpsycoun,cpscycoun_sex_3_04,1.95,3.3703703703703702,0.0790120701058201,0.120393108721934,1.0,70,99,0.1897635229276896,0.1536779761904761,0.1190505486388563,169,5.135798437050262
cpsycoun,cpscycoun_sex_3_06,2.2666666666666666,3.5555555555555554,0.1549336834733893,0.1226331532337928,1.0,98,146,0.1766252577916811,0.0812184873949579,0.1384676679396686,244,5.501258210544727
cpsycoun,cpscycoun_sex_3_10,2.4833333333333334,3.824074074074074,0.0196252747252747,0.1317087146739037,1.0,140,253,0.1664983964350767,-0.0284142857142857,0.1360166825097109,393,5.976350909297934
cpsycoun,cpscycoun_sex_4_02,2.533333333333333,3.342592592592593,,,,15,62,0.1645492812219227,,,77,4.356708826689592
cpsycoun,cpscycoun_sex_4_04,2.3,3.592592592592593,,,,29,118,0.1819323540119411,,,147,4.997212273764115
cpsycoun,cpscycoun_sex_4_06,3.15,3.75,0.1587033068783068,0.1461470735218102,1.0,54,196,0.205800193107546,-0.081533201058201,0.1066729093305503,250,5.5254529391317835
cpsycoun,cpscycoun_sex_4_08,2.55,3.4537037037037037,0.0193842592592592,0.1166885601780514,1.0,58,265,0.2094354027157738,0.0971748677248677,0.1034046619141907,323,5.780743515792329
cpsycoun,cpscycoun_sex_4_10,2.75,3.8796296296296298,-0.049735615079365,0.11517347495472,0.0,71,291,0.2138857635370933,0.0552313161375661,0.0802253837122967,362,5.8944028342648505
cpsycoun,cpscycoun_sex_5_02,3.133333333333333,3.277777777777778,-0.0981561904761904,0.0684941725951197,0.0,34,53,0.2166165133477633,-0.1154171428571428,0.0985095915321686,87,4.477336814478207
cpsycoun,cpscycoun_sex_5_04,3.0,3.5,-0.2297360544217687,0.166477032254492,0.0,80,115,0.2186723233003893,-0.1132066893424036,0.1340987523816538,195,5.278114659230517
cpsycoun,cpscycoun_sex_5_06,3.0666666666666664,3.675925925925926,-0.2071225992063493,0.160453702182815,0.0,111,169,0.1876223363095238,-0.0691441468253967,0.134825915246381,280,5.638354669333745
cpsycoun,cpscycoun_sex_5_10,2.783333333333333,3.7037037037037037,-0.2219680687830688,0.1633392440517068,0.0,162,296,0.2040286986339251,-0.155612619047619,0.1243146282762001,458,6.129050210060545
cpsycoun,cpscycoun_social_relationship_1_02,2.333333333333333,3.2037037037037037,,,,26,73,0.1836467943948412,,,99,4.605170185988092
cpsycoun,cpscycoun_social_relationship_1_04,2.1166666666666667,3.1851851851851856,0.0463285714285713,0.1442788479956163,1.0,44,132,0.1903946444702542,0.0481265306122449,0.1313737452786239,176,5.176149732573829
cpsycoun,cpscycoun_social_relationship_1_06,2.1666666666666665,3.1944444444444446,-0.216956277056277,0.1625312186053838,0.0,65,233,0.2122571836026077,-0.0837151515151515,0.111137387989309,298,5.700443573390687
cpsycoun,cpscycoun_social_relationship_1_08,2.216666666666667,3.2314814814814814,0.0311983333333333,0.1443433288226107,1.0,84,286,0.219161132599851,0.0109111904761904,0.1231464016082553,370,5.916202062607435
cpsycoun,cpscycoun_social_relationship_2_02,3.466666666666667,3.342592592592593,0.0332336309523809,0.0743267847223764,1.0,31,48,0.0954908424908425,-0.0943382936507936,0.0636454683354586,79,4.382026634673881
cpsycoun,cpscycoun_social_relationship_2_04,2.9333333333333336,3.657407407407407,-0.0214093915343915,0.0828594144707259,0.0,73,119,0.1565981998556998,0.2204854497354497,0.0795642109920344,192,5.262690188904886
cpsycoun,cpscycoun_social_relationship_2_06,2.9,3.592592592592593,-0.0405202847805789,0.0824469666619746,0.0,98,182,0.1547665588586108,0.0258014472455649,0.0783642865331783,280,5.638354669333745
cpsycoun,cpscycoun_social_relationship_2_10,2.5666666666666664,3.7592592592592595,0.0932621794871795,0.1083919097241693,1.0,139,312,0.1689162541254125,0.1026968864468864,0.1008141454089899,451,6.113682179832232
cpsycoun,cpscycoun_social_relationship_3_02,2.0500000000000003,3.0092592592592595,-0.0198035714285714,0.1515936931196708,0.0,119,117,0.1954194077013521,-0.0243056277056277,0.1054083751250779,236,5.4680601411351315
cpsycoun,cpscycoun_social_relationship_3_04,2.4333333333333336,2.824074074074074,0.0389369047619047,0.1421747413042136,1.0,165,229,0.1844370598845599,0.030468356374808,0.1221818538878184,394,5.978885764901122
cpsycoun,cpscycoun_social_relationship_3_06,2.5500000000000003,3.638888888888889,0.0093862797619047,0.146090202737051,1.0,213,338,0.1911453792155159,0.0389492162698412,0.108314859725261,551,6.313548046277095
cpsycoun,cpscycoun_social_relationship_3_08,2.5500000000000003,3.7129629629629632,0.1184340007215007,0.1447001103480685,1.0,232,455,0.1886467915865897,0.0971066558441558,0.1110524114665394,687,6.5337888379333435
cpsycoun,cpscycoun_social_relationship_3_10,2.5,4.222222222222222,0.1936904450669156,0.14075408078658,1.0,264,505,0.1981994519649257,0.0880320028011204,0.1017894562602961,769,6.646390514847729
cpsycoun,cpscycoun_social_relationship_4_02,2.033333333333333,3.0648148148148144,-0.0641402116402116,0.1410063959737988,0.0,58,65,0.2351493268140589,0.1205462962962962,0.0755919568665538,123,4.820281565605037
cpsycoun,cpscycoun_social_relationship_4_04,2.1333333333333333,2.796296296296296,-0.0096180952380952,0.1378968309791058,0.0,87,109,0.20862625,0.046082619047619,0.0760855608341227,196,5.2832037287379885
cpsycoun,cpscycoun_social_relationship_4_06,2.3,3.064814814814815,0.0118660401002506,0.1281886323427787,1.0,106,164,0.1917832283666154,0.1250984962406015,0.0990416321639699,270,5.602118820879701
cpsycoun,cpscycoun_social_relationship_4_08,2.333333333333333,2.8796296296296298,0.0245671897546897,0.1373043304833278,1.0,123,214,0.2089143031358884,0.1336661976911977,0.0831486081956243,337,5.823045895483019
cpsycoun,cpscycoun_social_relationship_4_10,2.333333333333333,3.6944444444444446,-0.0353001221001221,0.1336784429481081,0.0,140,248,0.2083830610347346,0.1098399114774115,0.0850949519306293,388,5.963579343618446
cpsycoun,cpscycoun_social_relationship_5_02,2.15,3.25,,,,26,68,0.1796869989238633,,,94,4.553876891600541
cpsycoun,cpscycoun_social_relationship_5_04,2.1,3.1481481481481475,0.171060606060606,0.1061178165075769,1.0,65,145,0.2138777369281045,0.1398051948051948,0.0700698575798716,210,5.351858133476067
cpsycoun,cpscycoun_social_relationship_5_08,2.1,3.175925925925926,0.0781449404761904,0.1204895408067803,1.0,133,306,0.2024377678905456,0.0265678075396825,0.0974211423038921,439,6.0867747269123065
cpsycoun,cpscycoun_social_relationship_5_10,1.9,3.1666666666666665,0.1269069664902998,0.121222797645901,1.0,145,387,0.2104961377760981,0.0676585978835978,0.0849424905066166,532,6.278521424165844
esconv,esconv_0,1.9666666666666668,4.3240740740740735,-0.0040568594104308,0.1462727367653145,0.0,223,235,0.1617874209860935,0.0859547335600907,0.1158080660278708,458,6.129050210060545
esconv,esconv_1,1.8,4.138888888888889,0.2369184523809523,0.1125057197018615,1.0,89,174,0.193249151034151,0.141991121031746,0.1191554993054898,263,5.575949103146316
