dataset,iid,provenance,counselor_words,dimA_overall,dimB_total3,client_valence_nec,client_valence_happy_ending,client_valence_emo_std,counselor_valence_emo_mean,valence_variability_ratio,client_n_tokens,counselor_n_tokens,total_tokens
esconv,esconv_26,real,human,1.7333333333333332,3.7777777777777772,0.01986900432900432,1.0,0.13411146473901306,0.20584446778711485,0.9898,285.0,162.0,447.0
esconv,esconv_27,real,human,2.5333333333333337,3.2407407407407405,-0.06174142857142856,0.0,0.14887230855316752,0.23991808220800762,0.9199,137.0,76.0,213.0
esconv,esconv_28,real,human,1.4333333333333333,3.6203703703703702,-0.06995436507936506,0.0,0.14560316026354664,0.14077609301030353,1.1823,129.0,180.0,309.0
esconv,esconv_29,real,human,1.9000000000000001,4.12037037037037,0.17167340534979425,1.0,0.14485892963074182,0.2020090805630428,1.1156,283.0,274.0,557.0
esconv,esconv_3,real,human,1.5333333333333332,3.5462962962962963,0.03047586167800459,1.0,0.11864474444357584,0.18962454245814897,0.7381,186.0,192.0,378.0
esconv,esconv_30,real,human,1.7166666666666668,4.462962962962963,0.04110279602262357,1.0,0.13477711999918052,0.13258780766017603,0.9548,444.0,256.0,700.0
esconv,esconv_31,real,human,2.1666666666666665,4.157407407407407,0.18199259941089838,1.0,0.1433089814219965,0.2426482361924791,0.819,494.0,326.0,820.0
esconv,esconv_32,real,human,2.4,4.407407407407407,0.09320609737484736,1.0,0.1433891683305572,0.19463593153506126,1.1395,269.0,325.0,594.0
esconv,esconv_33,real,human,1.6499999999999997,3.75,-0.12371593736593735,0.0,0.15548735677399442,0.23826915768740586,1.1768,196.0,146.0,342.0
esconv,esconv_34,real,human,1.8999999999999997,4.3240740740740735,-0.0027574585137085106,0.0,0.11053145711073223,0.17439015766246707,0.7703,230.0,232.0,462.0
esconv,esconv_35,real,human,1.5666666666666667,3.8703703703703702,0.0539753427128427,1.0,0.16571260626192827,0.11726569715007215,1.0645,231.0,361.0,592.0
esconv,esconv_36,real,human,1.6833333333333333,4.2592592592592595,-0.005904651314077608,0.0,0.11072658824516116,0.14775233555906986,0.9023,314.0,280.0,594.0
esconv,esconv_37,real,human,2.4166666666666665,4.231481481481481,0.054427938397581255,1.0,0.14619378012651674,0.2227917070515522,1.1093,223.0,235.0,458.0
esconv,esconv_38,real,human,2.1999999999999997,4.657407407407407,0.12248448879551818,1.0,0.1420342863519799,0.23680385594489367,1.2804,351.0,539.0,890.0
esconv,esconv_39,real,human,1.45,4.259259259259259,-0.008394998502545686,0.0,0.13207755994495474,0.15820632704858592,1.0503,275.0,403.0,678.0
esconv,esconv_4,real,human,1.3666666666666665,4.37962962962963,-0.11016227678571427,0.0,0.1387735800666671,0.21992200396825398,1.0283,170.0,289.0,459.0
esconv,esconv_40,real,human,1.6333333333333335,4.0092592592592595,0.22072392290249432,1.0,0.1420848192650648,0.12516921636255748,1.1875,115.0,223.0,338.0
esconv,esconv_41,real,human,2.0500000000000003,3.564814814814815,0.13606137566137566,1.0,0.13947457651986855,0.10595312049062047,0.9648,178.0,119.0,297.0
esconv,esconv_42,real,human,1.9333333333333333,4.4259259259259265,0.13452123015873016,1.0,0.14939583053526004,0.15578612764550265,1.0093,229.0,177.0,406.0
esconv,esconv_43,real,human,1.3333333333333333,3.185185185185185,0.35855759330759335,1.0,0.18405702216315903,0.22480024630541873,1.5094,197.0,67.0,264.0
esconv,esconv_44,real,human,1.5833333333333333,3.9166666666666665,0.08828352439741333,1.0,0.1529983898019336,0.20736950226006517,1.121,147.0,160.0,307.0
esconv,esconv_45,real,human,2.183333333333333,4.5092592592592595,0.034124859190988205,1.0,0.1415399298651743,0.21483942956349206,1.12,166.0,169.0,335.0
esconv,esconv_46,real,human,1.3500000000000003,4.027777777777778,0.1896626243386243,1.0,0.1624078047081166,0.21338804673721337,1.1262,384.0,189.0,573.0
esconv,esconv_47,real,human,1.9000000000000001,4.342592592592593,0.08973710317460318,1.0,0.12523361924235002,0.26913439534087014,1.3544,113.0,148.0,261.0
esconv,esconv_48,real,human,1.9333333333333336,4.231481481481481,0.053967653367653384,1.0,0.10475160292018496,0.14918709572248307,0.9047,198.0,435.0,633.0
esconv,esconv_49,real,human,1.7666666666666666,3.694444444444444,0.20367604382332644,1.0,0.15041456603819803,0.17833946185617106,1.0958,242.0,205.0,447.0
esconv,esconv_5,real,human,2.033333333333333,4.222222222222221,0.02243540249433118,1.0,0.15934130591382437,0.17121231209923263,1.1748,149.0,160.0,309.0
esconv,esconv_50,real,human,1.5166666666666666,3.574074074074074,0.16873460441468252,1.0,0.14244432761666306,0.16462235449735446,0.8942,329.0,198.0,527.0
esconv,esconv_51,real,human,1.8,3.6759259259259256,0.0981929979518689,1.0,0.1582507756667427,0.19800959145021643,1.3344,320.0,273.0,593.0
esconv,esconv_52,real,human,1.3500000000000003,3.9629629629629632,-0.008124636946977404,0.0,0.13150441490260373,0.2105418206189945,1.4273,245.0,308.0,553.0
esconv,esconv_53,real,human,2.0500000000000003,4.037037037037037,0.025975027367268755,1.0,0.11505167934475358,0.1832517051557465,0.9703,158.0,275.0,433.0
esconv,esconv_54,real,human,1.5833333333333333,3.7037037037037037,0.09681666666666662,1.0,0.15529171313987217,0.18324004613339587,1.0916,365.0,212.0,577.0
esconv,esconv_55,real,human,1.7666666666666668,3.888888888888889,0.10858596825396827,1.0,0.16549352584508245,0.1485581057336258,1.2195,137.0,682.0,819.0
esconv,esconv_56,real,human,2.3833333333333333,4.407407407407407,0.19332180205415497,1.0,0.1321874030456847,0.13757230902777776,0.7395,181.0,201.0,382.0
esconv,esconv_57,real,human,2.25,4.287037037037037,0.07935074872716381,1.0,0.1478191852089653,0.1603648828976035,0.9611,278.0,213.0,491.0
esconv,esconv_58,real,human,2.1166666666666667,4.101851851851852,-0.03477902336860669,0.0,0.11788554784199862,0.20061098589921403,0.825,189.0,215.0,404.0
esconv,esconv_59,real,human,1.9833333333333334,4.564814814814815,0.07835228377065115,1.0,0.11214369918238885,0.20082411881419232,0.969,255.0,349.0,604.0
esconv,esconv_6,real,human,1.6666666666666667,4.277777777777779,0.15890647699757862,1.0,0.13554606335212874,0.19813075396825394,0.7322,308.0,375.0,683.0
esconv,esconv_60,real,human,2.316666666666667,4.722222222222222,0.1134874766573296,1.0,0.15337465535387743,0.15059424660026377,1.0388,179.0,358.0,537.0
esconv,esconv_61,real,human,2.0833333333333335,4.435185185185184,-0.11395404761904768,0.0,0.13873732773640107,0.22839023225957047,1.2016,135.0,349.0,484.0
esconv,esconv_62,real,human,1.866666666666667,3.564814814814815,0.22454039855072466,1.0,0.1489811958570517,0.18801893526486899,1.1262,239.0,175.0,414.0
esconv,esconv_63,real,human,2.35,4.194444444444444,0.12424573412698411,1.0,0.14016017997747995,0.1406884075326383,0.9967,191.0,178.0,369.0
esconv,esconv_64,real,human,1.5833333333333333,4.268518518518518,0.1973288239538239,1.0,0.08669334375920247,0.1610298592392932,0.7755,68.0,115.0,183.0
esconv,esconv_65,real,human,1.3333333333333333,3.657407407407407,0.19184894957983192,1.0,0.12949918175187294,0.1151705060371727,1.2125,94.0,126.0,220.0
esconv,esconv_66,real,human,1.2666666666666666,3.092592592592592,0.04418915945165944,1.0,0.14181976686222894,0.20702106894841268,0.8927,120.0,137.0,257.0
esconv,esconv_67,real,human,1.9000000000000001,3.7407407407407405,0.24960661848072557,1.0,0.16130619800879967,0.20414399822876217,1.1306,151.0,242.0,393.0
esconv,esconv_68,real,human,1.5999999999999999,4.657407407407408,0.16072447516641059,1.0,0.1134297335815444,0.1641593044070589,0.7062,321.0,510.0,831.0
esconv,esconv_69,real,human,1.8666666666666665,4.5,0.24121115520282188,1.0,0.1479985415750021,0.19562941342357584,0.8787,147.0,206.0,353.0
esconv,esconv_7,real,human,2.3000000000000003,4.287037037037037,0.10078645006613757,1.0,0.1159784959492508,0.13782108752979363,1.1278,251.0,322.0,573.0
esconv,esconv_70,real,human,1.6000000000000003,3.8333333333333335,0.29250410052910064,1.0,0.162230677205396,0.1868238564213564,1.1825,253.0,229.0,482.0
esconv,esconv_71,real,human,1.9333333333333333,4.083333333333333,0.0979125541125541,1.0,0.13259941429321764,0.21920742918636385,1.0537,284.0,422.0,706.0
esconv,esconv_72,real,human,1.9666666666666668,3.675925925925926,-0.09944047619047619,0.0,0.14278119338682263,0.16210148567557103,1.1367,119.0,173.0,292.0
esconv,esconv_73,real,human,2.216666666666667,4.185185185185185,0.16027128776241678,1.0,0.11493403233150927,0.16138496577145864,0.6776,166.0,220.0,386.0
esconv,esconv_74,real,human,1.3333333333333333,4.4907407407407405,0.02916916971916972,1.0,0.13982516833683592,0.21418335796387522,0.9996,338.0,299.0,637.0
esconv,esconv_75,real,human,1.5666666666666664,3.935185185185185,-0.023099319727891227,0.0,0.13036037792257094,0.16476929480972918,1.0058,256.0,550.0,806.0
esconv,esconv_76,real,human,2.2,4.111111111111111,0.04573752052545155,1.0,0.11133731984661678,0.14560026455026456,1.0413,158.0,249.0,407.0
esconv,esconv_77,real,human,1.6333333333333335,4.037037037037038,0.0028561038961038843,1.0,0.12842274856830424,0.15538543796864349,0.9901,563.0,335.0,898.0
esconv,esconv_78,real,human,1.7,3.824074074074074,-0.009630895691609992,0.0,0.12695331752735994,0.11941868888888889,0.9531,292.0,134.0,426.0
esconv,esconv_79,real,human,2.25,4.305555555555556,0.059738530115242425,1.0,0.1366479202462427,0.14004999161045675,1.0506,376.0,482.0,858.0
esconv,esconv_8,real,human,1.8,4.185185185185184,0.23777819264069264,1.0,0.15526880559206904,0.15299687379016647,1.0603,230.0,132.0,362.0
esconv,esconv_80,real,human,1.4000000000000001,3.925925925925926,0.16443033407161314,1.0,0.15535175635577372,0.36207806752330557,1.0536,227.0,135.0,362.0
esconv,esconv_81,real,human,1.95,4.101851851851851,0.03510491071428572,1.0,0.12319886559747044,0.1924795038705137,1.0209,289.0,415.0,704.0
esconv,esconv_82,real,human,1.55,3.972222222222222,0.08834653679653676,1.0,0.10671362001086779,0.1418889089617689,0.9443,119.0,266.0,385.0
esconv,esconv_83,real,human,1.3500000000000003,3.4629629629629632,-0.12170402661064421,0.0,0.15435935571983614,0.12136481367940596,1.0695,352.0,475.0,827.0
esconv,esconv_84,real,human,1.5333333333333332,3.1296296296296298,0.18596011904761908,1.0,0.12628314595476656,0.187542012987013,0.9954,132.0,339.0,471.0
esconv,esconv_85,real,human,2.0833333333333335,4.361111111111112,0.17734536435786435,1.0,0.1491321116260983,0.12685181822258093,1.2682,341.0,186.0,527.0
esconv,esconv_86,real,human,1.3500000000000003,3.7129629629629632,0.07770819047619046,1.0,0.1348969199529436,0.1807197978013349,0.9735,134.0,292.0,426.0
esconv,esconv_87,real,human,2.1333333333333333,4.407407407407407,0.11238356009070294,1.0,0.11709286631927378,0.17939088606218742,0.8904,291.0,374.0,665.0
esconv,esconv_88,real,human,2.8000000000000003,4.592592592592593,0.31690498511904763,1.0,0.18543186587774563,0.19305504577985685,1.411,250.0,406.0,656.0
esconv,esconv_89,real,human,1.6833333333333333,4.166666666666667,0.02461909430438844,1.0,0.1376816645040227,0.2025227063871801,0.9048,182.0,218.0,400.0
esconv,esconv_9,real,human,2.1666666666666665,4.796296296296296,-0.03224116236772484,0.0,0.16578288462771554,0.15996694560229044,1.1827,252.0,386.0,638.0
esconv,esconv_90,real,human,1.0,1.6574074074074074,0.04176044584500463,1.0,0.13838544459271562,0.16835267440309454,1.3268,181.0,247.0,428.0
esconv,esconv_91,real,human,2.033333333333333,4.4907407407407405,0.21766100288600293,1.0,0.14349810165768626,0.19107429224214936,1.3189,232.0,240.0,472.0
esconv,esconv_92,real,human,2.6833333333333336,3.9444444444444446,0.11239950980392154,1.0,0.15000392529567128,0.1726998080713767,1.0699,97.0,162.0,259.0
esconv,esconv_93,real,human,1.6166666666666665,3.7777777777777786,-0.0439941011235955,0.0,0.14370730923808248,0.17909293554006966,1.0639,456.0,419.0,875.0
esconv,esconv_94,real,human,2.983333333333333,4.6759259259259265,0.2040667678182384,1.0,0.152952832869908,0.1589153626253133,1.2889,268.0,313.0,581.0
esconv,esconv_95,real,human,2.066666666666667,4.703703703703703,0.12702538298265048,1.0,0.1332825477840044,0.2295380192715205,0.8832,440.0,406.0,846.0
esconv,esconv_96,real,human,2.216666666666667,4.018518518518518,0.01343528693528695,1.0,0.08923181559528903,0.2142758193076081,0.6406,74.0,241.0,315.0
esconv,esconv_97,real,human,1.5333333333333332,2.888888888888889,-0.048819408369408346,0.0,0.18316024079801352,0.20543244810744812,2.0621,123.0,282.0,405.0
esconv,esconv_98,real,human,2.15,4.6759259259259265,0.17900268398268399,1.0,0.15311065721455347,0.16547329224550977,1.2397,285.0,602.0,887.0
esconv,esconv_99,real,human,2.0166666666666666,4.472222222222222,0.07336671957671953,1.0,0.1331022316154133,0.16370142468812196,1.2454,236.0,336.0,572.0
kmi,kmi_1000,fully-synthetic,llm,3.0500000000000003,4.166666666666667,0.22312199792960657,1.0,0.17924580301706644,0.22519969723691946,2.1707,125.0,144.0,269.0
kmi,kmi_108,fully-synthetic,llm,2.1333333333333333,4.101851851851852,-0.010866726190476211,0.0,0.1443040698255642,0.17642686877076413,1.3043,112.0,95.0,207.0
kmi,kmi_109,fully-synthetic,llm,2.55,4.185185185185186,0.0627478070175439,1.0,0.10261972330488417,0.19154396367521367,0.9191,106.0,113.0,219.0
kmi,kmi_115,fully-synthetic,llm,2.7166666666666663,4.296296296296297,0.32158486772486766,1.0,0.16579757568541142,0.09995095562034337,0.8472,85.0,107.0,192.0
kmi,kmi_130,fully-synthetic,llm,2.6666666666666665,4.222222222222222,-0.14238774018379285,0.0,0.15001521345025645,0.1905216416813639,1.1909,104.0,117.0,221.0
kmi,kmi_140,fully-synthetic,llm,2.75,4.0740740740740735,0.059453078078078064,1.0,0.12179908032687556,0.17532198017519593,1.1766,194.0,250.0,444.0
kmi,kmi_144,fully-synthetic,llm,2.533333333333333,3.9166666666666665,0.3847540849673202,1.0,0.16452013191311346,0.2125194738389183,2.0375,97.0,90.0,187.0
kmi,kmi_151,fully-synthetic,llm,2.4666666666666663,4.268518518518518,0.0699386309523809,1.0,0.10804912533489326,0.18982607864357864,0.9017,110.0,119.0,229.0
kmi,kmi_152,fully-synthetic,llm,2.716666666666667,3.972222222222222,0.1435457875457875,1.0,0.09363847393704627,0.20143359036796535,0.9754,77.0,97.0,174.0
kmi,kmi_155,fully-synthetic,llm,2.3833333333333333,3.8333333333333335,-0.20505476190476185,0.0,0.1471283940893251,0.17836897321428574,1.6446,85.0,73.0,158.0
kmi,kmi_164,fully-synthetic,llm,2.9333333333333336,4.398148148148148,0.04557314457314457,1.0,0.08834161812901,0.1970962243230626,0.8402,197.0,213.0,410.0
kmi,kmi_167,fully-synthetic,llm,2.6999999999999997,4.055555555555556,0.14032977392977392,1.0,0.11255772531210638,0.13237842335939354,0.9513,175.0,143.0,318.0
kmi,kmi_169,fully-synthetic,llm,2.7166666666666663,4.138888888888889,-0.004294810744810723,0.0,0.0669639389717461,0.163646991104134,0.6685,77.0,100.0,177.0
kmi,kmi_174,fully-synthetic,llm,3.1166666666666667,3.907407407407407,0.04313592436974792,1.0,0.11219449484741995,0.20977633801383805,0.7275,96.0,87.0,183.0
kmi,kmi_182,fully-synthetic,llm,2.5500000000000003,4.203703703703703,0.06482328869047621,1.0,0.09013237590070258,0.21239965461493243,0.6373,93.0,117.0,210.0
kmi,kmi_186,fully-synthetic,llm,3.016666666666666,4.166666666666666,0.01665384424603175,1.0,0.07758445504428003,0.1039690240452617,0.846,92.0,110.0,202.0
kmi,kmi_189,fully-synthetic,llm,2.4833333333333334,4.018518518518518,0.1920057291666667,1.0,0.13613384633361741,0.09956129862201292,1.4993,92.0,100.0,192.0
kmi,kmi_190,fully-synthetic,llm,2.6999999999999997,3.9166666666666665,0.03152445054945052,1.0,0.1126568393076553,0.2142926224611709,0.8713,76.0,102.0,178.0
kmi,kmi_192,fully-synthetic,llm,2.466666666666667,4.3240740740740735,0.20075765306122453,1.0,0.16866078292935818,0.2429357074438971,1.3983,114.0,125.0,239.0
kmi,kmi_198,fully-synthetic,llm,2.283333333333333,4.101851851851852,-0.02216194083694087,0.0,0.09455597083276228,0.21170644620811288,1.0134,122.0,99.0,221.0
kmi,kmi_2,fully-synthetic,llm,2.6,4.194444444444444,0.08624880952380948,1.0,0.1344790290480584,0.19737096638655466,1.6438,95.0,94.0,189.0
kmi,kmi_212,fully-synthetic,llm,2.8166666666666664,4.055555555555555,0.008259319727891179,1.0,0.10093790096270777,0.12151153926482874,0.792,186.0,161.0,347.0
kmi,kmi_218,fully-synthetic,llm,2.716666666666667,3.8796296296296298,0.0020041666666666402,1.0,0.1146264647214824,0.0914455096073517,0.9853,82.0,123.0,205.0
kmi,kmi_221,fully-synthetic,llm,2.8000000000000003,4.2592592592592595,0.03098211805555562,1.0,0.15998993072291198,0.18800733373518183,1.0504,170.0,167.0,337.0
kmi,kmi_224,fully-synthetic,llm,2.866666666666667,4.2592592592592595,0.19978137254901962,1.0,0.1385390227263338,0.23878607733873694,1.555,98.0,103.0,201.0
kmi,kmi_225,fully-synthetic,llm,2.866666666666667,4.296296296296297,0.2051586257309941,1.0,0.13360638260925894,0.3255307256235827,0.9642,105.0,114.0,219.0
kmi,kmi_226,fully-synthetic,llm,2.9333333333333336,3.842592592592592,-0.12919554673721342,0.0,0.12681004035650723,0.12026062378167642,1.3467,102.0,123.0,225.0
kmi,kmi_227,fully-synthetic,llm,2.583333333333333,4.138888888888888,0.024258156966490307,1.0,0.1039193071359474,0.16001327906162466,0.7556,144.0,145.0,289.0
kmi,kmi_23,fully-synthetic,llm,2.4166666666666665,4.2407407407407405,0.13961844293272863,1.0,0.11197827663179966,0.16937151027077496,0.8198,114.0,145.0,259.0
kmi,kmi_232,fully-synthetic,llm,2.733333333333333,3.564814814814815,-0.1556604978354978,0.0,0.08692102818344911,0.13148189830195645,0.9249,66.0,95.0,161.0
kmi,kmi_24,fully-synthetic,llm,2.6333333333333333,3.740740740740741,-0.019055924036281174,0.0,0.09786264790778332,0.17023567460317462,0.7824,82.0,109.0,191.0
kmi,kmi_242,fully-synthetic,llm,2.3333333333333335,3.675925925925926,-0.043199404761904814,0.0,0.12888469567487693,0.1175164933694997,0.8773,109.0,167.0,276.0
kmi,kmi_250,fully-synthetic,llm,2.6833333333333336,4.324074074074075,0.15982365424430645,1.0,0.1489828294366749,0.18353753644314866,1.0605,127.0,156.0,283.0
kmi,kmi_254,fully-synthetic,llm,3.016666666666667,4.0740740740740735,0.05201446428571427,1.0,0.15553551846368346,0.16056422558922556,1.3005,112.0,108.0,220.0
kmi,kmi_259,fully-synthetic,llm,3.1999999999999997,4.185185185185185,0.16134815668202765,1.0,0.13837419648788,0.23716565323565325,1.3865,165.0,139.0,304.0
kmi,kmi_260,fully-synthetic,llm,2.9,4.4259259259259265,0.23798617460317467,1.0,0.16288118917145966,0.26391970176091273,1.1491,135.0,137.0,272.0
kmi,kmi_268,fully-synthetic,llm,2.5833333333333335,3.9537037037037037,-0.14007317460317464,0.0,0.12147281053915267,0.11775150949268595,1.0251,85.0,111.0,196.0
kmi,kmi_269,fully-synthetic,llm,2.583333333333333,4.12962962962963,0.03240692640692633,1.0,0.09655704469693077,0.20812418964076856,0.9841,68.0,104.0,172.0
kmi,kmi_27,fully-synthetic,llm,2.8833333333333333,3.9166666666666665,0.28306292063492067,1.0,0.17780085664040932,0.11169434232026144,1.0475,138.0,145.0,283.0
kmi,kmi_272,fully-synthetic,llm,2.5833333333333335,4.25,0.3605325036075036,1.0,0.2270045166328504,0.1947327233372688,2.4275,119.0,130.0,249.0
kmi,kmi_275,fully-synthetic,llm,2.5500000000000003,4.2592592592592595,0.25148703314659193,1.0,0.15372833145868883,0.17252184100231854,1.413,179.0,187.0,366.0
kmi,kmi_276,fully-synthetic,llm,3.3000000000000003,4.222222222222222,0.057668755221386786,1.0,0.1611414617319511,0.14632782428075397,1.3607,105.0,137.0,242.0
